comment_id,content,label
57568180,May mắn cho bà mẹ cuối cùng cũng gặp được con.,
57576658,"Một người né đạn, người kia né tránh câu hỏi.",
57576476,Haris chỉ có thua,
57576470,Trump thắng là 100%,
57578988,"Đợi vài ngày nữa sẽ gọi tên người chiến thắng, lúc đó vui đâu có muộn . Giờ nói hơi sớm và lố.",
57577111,Đọc xong bài viết tôi có cảm giác như TRUMP đang nắm rất nhiều lợi thế trước HARRIS. Và cả thế giới hình như cũng đang chuyển động theo hướng TRUMP sẽ trở lại nhà trắng . Mặc dù vẫn chưa biết chính xác ai sẽ đắc cử nhiệm kỳ này. Riêng tôi vẫn ủng hộ ông một người đàn ông mạnh mẻ và quyết đoán. Chúc TRUMP MAY MẮN!,
57576796,Dù cho bên nào thắng thì nước Mỹ cũng có một nửa không hài lòng. Chưa bao giờ mình thấy chính trị Mỹ phân cực như hiện tại.,
57469327,"Công nghệ vẫn là hàng đầu, thiên tài Elon Musk",
57470047,giá sản xuất hạ thấp như vậy hèn chi gần đây lại xảy ra tình trạng Rớt vô-lăng trên cao tốc dù khách hàng mới nhận xe Tesla chỉ đúng 1 tuần...,
57478002,Có lỗi gì thì họ thay cho con khác ngay chứ chả đem con bỏ chợ giũa chừng đâu.,
57470334,Thế còn xe điện Vinfast ở Mỹ ra sao? Liệu có cạnh tranh nổi với Tesla hay không?,
57479287,lỗ triền miên,
57469550,"Không công ty xe điện nào hiện có lãi, tôi nghĩ chưa hẳn ít nhất là với Tesla & xe Trung Quốc, các nước khác thì chưa biết, nhưng xe điện là tương lai, cần từng bước giảm chi phí, giảm giá thành bằng 1/2 giá hiện nay, khi đó người tiêu dùng sẽ không còn phân vân chọn lựa & xử dụng gần như toàn bộ xe điện, khi đó tất cả các hãng sẽ có lãi & môi trường mới trong sạch được",
57470865,"Rác điện tử càng nhiều thì trong sạch cái gì, toàn là bức tranh vẽ màu hồng. Môi trường chỉ trong sạch khi con người ít dùng năng lượng lại",
57471201,Phương Tây có lãi họ mới rót vốn làm và mở rộng. Vấn đề phổ cập xe điện không chỉ nằm ở giá mà còn ở hạ tầng sạc.,
57472958,"Xe điện là giải pháp khuất mắt trông coi, với tốc độ đổi xe 5-6 năm một lần như hiện nay thì xe điện không mấy xanh hơn xe xăng đâu. Giao thông công cộng và xe đạp mới là giải pháp vì môi trường.",
57473668,"Bạn nói đúng, có mấy cái cục pin AA, AAA cho điều khiển TV, máy lạnh...mà giờ còn chưa biết xử lý triệt để, cực kì độc hại...thì những modul to bổ chảng như này, khoảng 5-10 năm nữa lúc đó con cháu tha hồ gánh hậu quả.",
57469258,"Nhà máy Tesla Thượng Hải tạo nên phần lớn lợi nhuận cho Tesla, đồng thời bù lỗ cho nhà máy Tesla Berlin",
57469400,Số liệu dẫn chứng đâu???,
57469551,"Không phải chuyển giao công nghệ Vì công nghệ xe diện của Trung Quốc chẳng có gì kém hơn Tesla, thậm chí công nghệ Pin của Trung Quốc là tốt nhất rồi. 20, 30 năm trước công ty nào vào Trung Quốc mà chẳng phải chuyển giao công nghệ?",
57469749,"Xe Tesla ở trung quốc ế không ai mua mà lại tạo ra lợi nhuận từ nhà máy tại Thượng Hải cơ à há há há. Chứng tỏ nhà giàu trung quốc vẫn cực kỳ khao khát sản phẩm Tesla, tránh xa hàng trung quốc nội địa hé hé hé",
57469762,Fan chip vẫn bảo là Tesla phải chuyển giao công nghệ mới được vào Trung Quốc đó.,
57470082,"100% xe Tesla xuất sang châu âu đều sản xuất ở Tesla Thượng Hải đó nam. Tesla Thượng Hải sản xuất 1 ngày bằng Tesla Berlin sản xuất 1 tuần, mặc dù vốn đầu tư bằng nhau.",
57470484,"Tôi cũng hiểu biết nhiều về công nghệ, nhưng bạn nói Pin Tq tốt nhất thì sai nhé...nhiều nhất và sx nhanh nhất thì đúng.",
57474694,Đưa ra link số liệu dẫn chứng chứ đừng nói SUÔNG nhé john wick.,
57475191,"Thế còn chục năm trước đó, khi chính phủ Trung Quốc bắt buộc doanh nghiệp nước ngoài phải chuyển giao công nghệ khi đầu tư vào Trung Quốc thì không thấy nói nhỉ =))",
57476895,"Đang nói Tesla, lôi chuyện hàng chục năm trước ra làm gi?",
57478031,Ối giời! Chả có bữa trưa nào miễn phí cả úych nhễ!,
57483142,Vậy bạn đưa số liệu Pin TQ tốt nhất thế giới đi...nói phải có chứng minh điều mình nói.,
57483531,"Bạn nhầm rồi, mình không có nói pin tq tốt nhất TG, với riêng cá nhân mình thì sản phẩm tq đều lởm và mình luôn nói KHÔNG với những thứ made in china hoặc made in RPC",
57484898,"Àh, mình trả lời nhầm, sorry bạn.",
57486288,Phán câu xanh rờn nhưng không có nguồn số liệu.,
57470791,Nên mua xe điện để bảo vệ môi trường,
57475093,"Thêm một câu nói mới Xe điện không hoàn toàn bảo vệ môi trường, nhưng người chọn đi xe điện thường có suy nghĩ mình đang bảo vệ môi trường.",
57478250,"Xe điện bảo vệ môi trường hơn xe xăng, nhiều nghiên cứu đã chứng minh điều đó. Fan xe xăng đừng đánh tráo khái niệm và đòi xe điện phải không tạo ra bất kì ô nhiễm nào.",
57479786,Đấy là khẩu hiệu các hãng bán xe điện hay nói. Còn thực sự thì không như thế.,
57480425,"Vậy chỉ có bạn là hiểu biết, chọn xe xăng dầu?",
57483149,Tôi đi xe xăng...đó là quyền lựa chọn cá nhân,
57472935,"Mấu chốt là làm sao làm du lịch bền vững cho du khách ở nhà nghỉ chi vài trăm ngàn một ngày. Còn du khách chi vài ngày USD một chuyến đi thì có gì mà bàn mà nói. Với việc du khách chi hàng nghìn USD cho một chuyến đi, chúng tôi khuyến khích họ tham gia vào những trải nghiệm tác động tích cực đến địa phương, nâng cao nhận thức về môi trường",
57494215,"Không khó để nhìn ra được 'chất Thụy Sĩ' đang chảy trong nền kinh tế của Việt Nam. Bạn sẽ không nhìn thấy điều đó nếu mãi tìm kiếm những biển hiệu hào nhoáng. Nhưng chỉ cần nhìn vào các nhà máy, quan sát phòng thí nghiệm và bước đến những cánh đồng, bạn sẽ thấy rõ, đại sứ Thomas Gass nói",
57511921,Côn Đảo đẹp quá,
57512575,"Đọc bài xong muốn bay ra Côn Đảo trải nghiệm ghê, cám ơn tác giả. Nơi nào trên hành tinh cũng thực hành sống xanh như này thì còn gì bằng!",
57511726,Nhìn mà muốn trải nghiệm du lịch Côn Đảo thật sự,
57522745,Cám ơn chính quyền địa phương,
57519746,Ủng hộ lắm lắm,
57554554,"Trump nhìn ngắn và hẹp, cái gì có lợi trước mắt là làm, không màng đến lợi ích lâu dài về sau của Mỹ, đồng minh và các nước khác. Harris nhìn xa và rộng hơn, hướng đến lợi ích dài hạn của Mỹ, đồng minh và thế giới.",
57567365,"Biến đổi khí hậu đang là vấn đề nghiêm trọng nhưng Trump thì không màng đến vấn đề này lắm, có khả năng sẽ gây hậu quả nghiêm trọng hơn nếu ông thắng. Sẽ ra sao nếu Trump rút Mỹ ra khỏi hiệp định Paris thêm lần nữa?",
57553125,Ủng hộ ông trunp,
57578209,"Mình thật sự thích phong cách nhà kiểu này...tối giản, gần gũi thiên nhiên.. dĩ nhiên là cá nhân mình thôi..còn những ai thích nhà cao cửa rộng thì chắc là sẽ không ưng.",
57578268,Tui thích khung cảnh yên bình này.,
57578468,"Đây gọi là độ nhà, những thứ độ thường nó có chất riêng thể hiện tâm huyết ít nhiều trong đó.",
57578152,"Thấy mặt tiền hài hòa với xung quoanh, mặt hậu thoáng đẹp , khu vươn có vẻ không đc quan tâm ,căn chòi đẹp nhưng có vẻ phạm hành lang bờ sông.",
57577836,"Mát mẻ, gần gũi thiên nhiên, đặc biệt tận dụng được mặt thoáng của con sông. Tuy nhiên, với thời tiết ngày càng cực đoan hiện nay, ở gần sông mùa mưa bão thấy ớn ớn.",
57531410,"chả mấy ai quan tâm xuất thân của Musk như nào đâu, người ta chỉ biết ông ta giàu nhất thế giới và đang tạo nên 1 cuộc cách mạng vũ trụ, công nghệ mà thôi",
57532003,"Chuẩn luôn, Mỹ và người dân Mỹ cũng như toàn thế giới còn cần phải biết ơn Musk vì Musk đưa cả nhân loại bước những bước tiến tiến bộ nữa là đằng khác",
57532436,Không có Musk này sẽ có Musk khác. Ông ta làm vì bản thân thôi.,
57532466,Đất lành chim đậu.,
57532771,"Tại sao phải biết ơn Musk??? Những đóng góp của Musk chẳng là gì so với những gì nhân loại đã khám phá được trong suốt hàng trăm năm qua. Đừng quên hàng trăm ngàn cá nhân, tổ chức trên toàn thế giới đã và đang âm thầm tìm tòi nghiên cứu và phát triển nhân loại trong khám phá vũ trụ. Đừng có tâng bốc Musk và đạp đổ sự cống hiến của những người thầm lặng",
57532878,"Có được người như Musk là rất hiếm, có thể nói là chưa và khó có thể có được. Vì bản thân hay vì ai thì chưa bàn, nhưng nhân loại có được những thứ rất đáng có từ nhân vật này.",
57532973,Vậy Musk đừng chỉ trích người nhập cư nữa,
57533163,chả mấy ai quan tâm xuất thân Musk nếu ông ta k chỉ trích người nhập cư. Vấn đề là vậy,
57533170,"Xuất thân Musk quá danh giá (tốt nghiệp 2 bằng đh trường Ivy League danh giá bậc nhất mỹ, được Stanford nhận học cao học, mở cty khởi nghiệp gọi được ngay vốn 3 triệu đô ngay khi mới ra trường) chứ có phải tệ đâu? Toàn nghe nói ko đúng ổng lao động chui rồi nghĩ ổng đi cắt cỏ, làm công nhân, bồi bàn. Trình cỡ Musk ra trường 4 năm kiếm 307 triệu đô bạn nghĩ cần lao động tay chân để kiếm cơm à?",
57533189,"Ngoài Musk thì có công ty thứ 2 nào làm được như Spacex, kể xem nào, TQ và Nga còn chưa ra được sản phẩm như thế",
57533302,sở di trú Mỹ quan tâm đấy bạn ! Luật là luật không thể hành xử theo cảm tính !,
57533469,Trước musk còn nhiều tỷ phú về công nghệ sao phải cảm ơn musk,
57533512,Vấn đề là Musk lại quan tâm ấy chứ. Có vẻ ông này mắc chứng ái kỷ hơi nặng...,
57533669,Musk khác là Musk nào?? Nói chuyện thực tế đi ông bạn. Nước Mỹ cần ông Elon Musk này không cần biết ông Musk nào hết !!!!,
57533680,Musk có khối tài sản như vậy thì sở nào đi nữa cũng lặng im luôn đấy ông ạ. Nước Mỹ cần đến ông ta và sự thật là vậy. Tìm hiểu thêm luật pháp của Mỹ đi. Họ có rất nhiều chương trình để thu hút người có tiền đến Mỹ từ rất lâu rồi. Musk mà bỏ đi là nước Mỹ khóc 1 tháng luôn đấy. Tìm luật đọc cho biết thêm về nước Mỹ !!!!,
57533740,"Vấn đề là người ta đã từng tạo cơ hội cho ông hợp pháp hóa giấy tờ, cho ông cơ hội để có ngày hôm nay. Bây giờ ông quay ra đòi siết chặt luật, gây hạn chế cơ hội cho người khác.",
57534949,Musk là từ sao Hỏa tới mà. Không quan trọng quốc tịch.,
57537407,"Chả ai quan tâm đến xuất thân của Musk nếu vấn đề nhập cư ko là chủ đề chính trong chiến dịch tranh cử của Trump, mà Musk lại là phụ tá quan trọng của ch dịch này.",
57553157,không biết là có Blue Origin và boeing cùng các công ty khác à ? Người này làm được sẽ có kẻ khác làm được,
57555683,"Chán anh, đừng hiểu lao động theo nghĩa hẹp như vậy, lao động không chỉ là làm chân tay, mà làm việc trí óc cũng là lao động. Musk ngồi không mở cty khởi nghiệp có 307tr $ à, phải làm việc rất nhiều và làm trên đất Mỹ, thì không phải lao động thì là gì ?",
57531883,Elon Musk đã phạm một sai lầm rất lớn khi dám đùa với lửa!,
57532573,Ui sợ quá,
57533690,"Là tôi thì tôi cũng đùa luôn, có tiền thì chẳng sợ gì ai. Nói thật Mỹ cần Musk chứ Musk chẳng cần Mỹ. Nói vậy đủ hiểu rồi chứ ?? Tôi sống ở Mỹ rất lâu và nói câu này không cần suy nghĩ luôn đấy ông ạ. Không ở Mỹ thì chẳng biết gì đâu !!",
57533747,"Comment của bạn chứng tỏ bạn biết rõ nước Mỹ! Dân Mỹ (thuộc diện nhập cư) mà đùa với INS (Sở Di Trú / Bộ Tư pháp) và IRS (Sở Thuế / Bộ Tài chánh) thì đúng là đùa với lửa! Vụ nầy vừa vui vừa căng a nhe ... (btw, để search lịch sử làm từ thiện xem Elon Musk và Bill Gates, ai hơn ai?)",
57534273,"Ông Trump đã bị bồi thẩm đoàn kết luận là có tội, mà còn là ứng cử viên cho chức tổng thống, nên với ông Musk chuyện này là quá bị thường vì đó là nước Mỹ nên chả có gì là đùa với lửa cả",
57534765,"Nhưng sau tháng 11 là lửa tàn rồi, vài ngày nữa thôi!",
57535861,Hổng lẽ giờ phạt hay trục xuất anh tui ?,
57531411,Ủng hộ Musk.,
57533213,"Năm 95 Musk tốt nghiệp đh Pensylvania. Sau đó vô Stanford học cao học được 2 ngày thì nghỉ và mở cty zip2. Tới 1999 bán zip2 307 triệu đô và tất nhiên phải đóng số thuế khổng lồ, gây tiếng vang ở Mỹ. Chắc chắn nếu Musk có sai phạm về luật cư trú thì chính quyền mỹ sẽ biết. Nhưng ko hề có điều tra gì thì 1 là Musk ko vi phạm, 2 là chính phủ mỹ du di cho qua. Việc Musk có quốc tịch chỉ sau khi tốt nghiệp đh 6 năm cho thấy mỹ ưu ái cho Musk vì các trường hợp khác ko nhanh thế đâu",
57534070,Đương nhiên là phải ưu ái!,
57531658,Mỹ nên cảm thấy may mắn khi có ông ấy.,
57532657,"Vậy sao ko nghĩ ngược lại nếu lo ở Mỹ ông ta có làm được những gì mình muốn không ? Anh giỏi nhưng không có môi trường phát triển thì cũng bằng 0 thôi, tôi nghĩ bạn đã nói ngược rồi",
57532821,Biden - Harris không thích điều này!,
57533240,"Đúng thế, nhưng Musk đã từng lao động chui, cũng ko có gì to tát nhưng cũng ko bao giờ có thể thay đổi được lịch sử.",
57533403,Chính Musk đã gặp may khi đến Mỹ khởi nghiệp! Nếu không phải là nước Mỹ mà là nước khác thì đã không có Musk của ngày hôm nay.. vì vậy Musk phải cảm ơn nước Mỹ.,
57533694,Cả triệu người có môi trường ở Mỹ nhưng có bao nhiêu người làm được ??,
57533904,Mỹ không qua Nam Phi để tìm kiếm Elon Musk. Chính ông ấy và gia đình tìm đường đến Mỹ. Tại sao ông ấy chọn nước Mỹ?,
57534982,K qua Mỹ thì ông ấy có được ngày này sao.,
57537688,"Sao không tự hỏi Musk không ở lại Nam Phi hay đến quốc gia khác mà lại tìm cách du học, định cư rồi khởi nghiệp tại Mỹ. Việc chui hay không thật ra không quan trọng nữa nhưng vì anh lao vào chính trị nên bị soi thôi.",
57538391,Bạn có bằng chứng không?,
57546157,Trump nói chiện cũng chả thấy trưng bằng chứng bao h ?,
57531779,"Đủ rồi, năm nay Trump làm tổng thống, Musk không có cửa đâu nhé",
57532363,Musk vs TRump cùng phe mà bạn đang nói gì vậy,
57532598,Musk ủng hộ Trump mà,
57533755,"bạn bình luận lạ quá, đọc bình luận của bạn không hiểu bạn muốn nói gì luôn",
57521035,"tôi thích nước Mỹ, thích Trump và bầu cho Trump và mọi người hãy bầu Trump làm tổng thống",
57522878,Chính xác. Hãy bầu cho Trump,
57524840,Công dân Mỹ mới được bầu,
57525717,Lạ cái là với chính người Mỹ thì Trump chưa bao giờ được tới một nửa số cử tri ủng hộ cả. Cả năm 2016 lẫn năm 2020 Trump đều thua đối thủ về tổng số phiếu phổ thông.,
57521619,"Khi kinh tế vững, lạm phát thấp, an ninh biên giới được đảm bảo... thì người dân sẽ bớt được nỗi lo. Vậy thì ông Trump làm TT là xứng đáng nhất. Vote for Trump!",
57532829,Vote for Trump 2032-2036.,
57534067,"Hiện giờ kinh tế Mỹ đang rất vững, lạm phát ở mức lý tưởng, số người vượt biên vào Mỹ giảm hẳn. Chả có lý gì để quay lại thời hỗn loạn của Trump.",
57520886,Lo gì.Mọi việc đã có hiến pháp và pháp luật.,
57521340,đây chỉ là những người họ không biết sẽ bỏ phiếu cho ai mà thôi. Họ chưa đặt niềm tin vào cả 2 ứng viên. Họ đang do dự và lo lắng,
57523990,Một cuộc bầu cử ồn ào nhất thế giới.,
57529770,Vì cuộc bầu cử quan trọng. Trump 2024.,
57532948,2025 chứ làm gì 2024 bạn. Đầu tháng 01/2025 Mới được nắm quyền lực.,
57549070,"Fan Trump vẫn tin ông chiến thắng, thắng trong mơ",
57549554,Hehe Kamala không có cửa.,
57549934,Đàn bên nào chả tin mình thắng.,
57550025,Thắng trong mơ có nghĩa là chỉ chiến thắng trong giấc mơ thôi hả bạn mình? Tôi cũng nghĩ vậy.,
57550026,Bạn nêu ra điểm mạnh của Harris giùm cái? Hay chỉ là vài câu nói suông không có thực.,
57550201,Dejavu hay Inception nhỉ...,
57552644,"Điểm mạnh của Harris không nổi bật rõ ràng, nhưng điểm yếu của Trump thì rõ ràng nổi bật lắm. Auto không bầu cho Trump thì tự động né được một tổng thống chuyên giành hạng bét.",
57552696,5/11 quay lại đây xem có mơ ko nhé,
57553838,Để mình nói sơ sơ vài điểm mạnh của Harris nhé:,
57562709,Tiếc quá những điểm mạnh này dân Mỹ ít quan tâm hơn cơm áo gạo tiền bạn ơi!,
57565109,"Thích cách suy luận của bạn, rất logic.",
57567004,"Bạn giỏi quá ! Mình cũng thần tượng bà Harri, vì bà là phó tổng thống nên chưa mạnh miệng thay đổi chính sách của ngài Biden thôi",
57568637,"Theo khảo sát thì đúng là dân Mỹ quan tâm tới vấn đề kinh tế hơn các vấn đề khác thật, và Trump được nhiều dân Mỹ tin tưởng về kinh tế hơn Harris thật. Nhưng một điểm mạnh hơn lại đi kèm với 4 điểm yếu hơn thì chưa biết cái nào sẽ quyết định đâu bạn ạ. Các chuyên gia về tranh cử còn chưa dám chắc ai sẽ thắng nữa là....",
57548879,"Trên con đường trở lại Nhà Trắng tất nhiên sẽ có những chông gai , trở ngại nhưng tôi có một niềm tin sắt đá Trump sẽ chiến thắng",
57550231,Có ai làm gì cản trở mà chông gai. Toàn tự tay .....!,
57551206,Niềm tin của bạn thì ảnh hưởng gì chứ? Quan trọng là niềm tin của các cử tri gốc Puerto Rico đã đổ vỡ thì dù bạn sắt đá hay kim cương cũng vô ích.,
57549062,"May quá, Trump tìm được chỗ để đổ thừa sau khi thất cử rồi",
57550548,Đúng thế đấy !,
57551508,Like cho câu bình luận này .,
57552671,Trump luôn có chỗ để đổ thừa mà. dễ nhất là: thắng thì là chiến thắng. thua thì là bên kia gian lận,
57548744,Ngài Trump đã phạm phải sai lầm nghiêm trọng vào giờ phút quyết định!,
57549873,"Điều quan trọng là năm nay ông Trump lại thúc đẩy bỏ phiếu sớm rồi, còn những người đang do dự là họ có chiều sâu phân tích thì 1 vài câu nói đùa khó lay chuyển họ mà chủ yếu về lợi ích kinh tế phải cho họ hy vọng cao hơn",
57550554,Nói câu trước đạp câu sau rồi. Nếu họ biết họ quan tâm điều gì và ai phù hợp với tiêu chí của họ thì họ do dự chi nữa.,
57551079,Lợi ích kinh tế nào vậy? Tăng thuế thì ng dân phải chịu chưa kể chiến tranh thương mại thì các nc họ cũng đáp trả có đi có lại dân vẫn là người chịu thiệt,
57555028,"Số người do dự ít lắm bạn ơi. Có những người khi được phỏng vấn, họ nói do dự để tránh trả lời họ sẽ bầu cho ai đó.",
57562714,Sao tui nghe ông Trump giảm thuế mà bạn,
57567298,Giảm thuế cho nhà giàu. Tăng thuế nhập khẩu.,
57587316,ủng hộ ngài Trump,
57589979,Bạn đã thấy những chính sách của ông Trump gây bất lợi cho kinh tế châu Á trong đó có bạn chưa?,
57594766,Chẳng hiểu bạn ủng hộ vì lý do gì.,
57587797,Vote cho bà Harris!,
57587723,Lẽ ra nước Mỹ đã có nữ tổng thống từ 2016. Người dân Mỹ đã sẵn sàng chào đón bà Harris trở thành tổng thống thứ 47,
57598213,Ai tài giỏi thì người đó sẽ lên thôi chứ ko phải phân biệt giới tính nào mới lên được,
57587691,TT Trump 2024,
57587582,"Dù là bà Harris đại diện cho đảng Dân Chủ, Hay ông Trump đại diện cho đảng Cộng Hoà thì mục tiêu vẫn là nước Mỹ. Đứng ở góc độ chính trị thì tính cách thất thường của một Tổng thống có thể gây ra những hậu quả khôn lường cho hoà bình và ổn định trên thế giới. Nên tương lai thế giới sẽ phụ thuộc nhiều vào ai sẽ làm Tổng thống nước Mỹ tiếp theo.",
57589348,"Vậy mà 4 năm nhiệm kỳ thì thế giới lại rất yên bình, dù rất nhiều người luôn bảo tính cách của ông Trump thất thường. Nói là phải có dẫn chứng, chứ đừng nói khơi khơi, ai mà tin.",
57591239,"Hãy dừng lại việc trả đũa, đừng gây thêm chết chóc cho thường dân vô tội .",
57597640,Giữ nguyên dự báo: 312 Trump - Harris 226,
57600730,Mình cũng ủng hộ Trump nhưng dự báo của bạn là lạc quan thái quá. Ông Trump giỏi lắm cũng chỉ thắng ở ngưỡng vừa đủ là > 270 thôi bạn!,
57599055,Trump sẽ thắng ít nhất 6/7 bang chiến trường. Một vài bang xanh có khả năng chuyển đỏ. Trump sẽ có một chiến thắng đậm không tưởng.,
57600852,"Theo khảo sát công bố, Trump chỉ vượt trội vài diểm % ở 4 bang chiến trường thôi bạn ơi, còn 3 bang thua.",
57599105,năm 2016 trump dự báo thua clinton mà thắng giòn giã lun . năm nay dự báo xấp xỉ thì bà karmala sẽ còn thua đau hơn,
57599516,khó tin người Mỹ sẽ bầu một người phụ nữ làm Tổng thống của họ,
57599145,HARRIS cố lên.,
57574017,Mong cho ông trump đắc cử,
57574231,Thế giới sẽ vui hơn,
57575343,Nhìn 4 năm ông làm rất OK,
57575568,Thâm hụt thương mại hơn 8000 tỷ thì đúng là không tổng thống nào làm lại trump,
57575654,"Obama làm cũng ok, tôi theo Obama ủng hộ Harris",
57576280,hồi thời trump vợ tui cũng trẻ đẹp hơn bây giờ,
57576535,"Vâng, vậy bn cuộc chiến thì các ông tổng thống khác sao?",
57582351,Thế tại sao thất bại dưới tay Biden ?,
57574631,Thế giới sẽ bất ổn hơn bao giờ hết nếu Trump trở lại!,
57575416,4 năm gần đây thế giới bất ổn hơn rất nhiều so với 4 năm của Ngài Trump.,
57575580,Thế giới sẽ bình yên hơn khi ông Trump trở lại,
57575664,"Chưa chắc, có thể sẽ rắc rối hơn đấy",
57575730,Ai làm tổng thống Mỹ thì cũng vậy thôi. Vì họ làm là lợi ích quốc gia họ chứ đâu lợi ích thế giới. Mà thế giới bất ổn họ lại càng có lợi như bán được nhiều vũ khí. Nên đừng mong người nào đó lên làm tổng thống là thế giới hết bất ổn.,
57576601,Thế giới hiện tại chưa đủ bất ổn sao,
57576674,"4 năm bất ổn là kết quả của 4 năm Trump đó, ông Biden phải đi dọn dẹp mớ hỗn độn",
57576717,Quá đúng luôn,
57577280,Vậy thế giới hiện giờ ổn lắm hả ?,
57577576,"Đúng vậy, 4 năm gần đây quá hoà bình không hề có chiến sự nổ ra, kinh tế ổn định.",
57578196,Giờ thế giới đang hoà bình hay sao ???,
57574124,Ông sẽ không đắc cử vì một lần là quá đủ hỗn loạn cho thế giới này rồi,
57576706,Lúc Trump làm TT Mỹ . Hỗn loạn ở chỗ nào!!,
57576888,Nhiệm kỳ trước của ông Trump có cuộc chiến nào không? So với nhiệm kỳ của ông Biden thì như thế nào?,
57579472,Bạn nhầm hay sao đó chớ? Phần lớn người dân Mỹ họ không nghĩ vậy nhé.,
57574809,"Ủng hộ Trump,",
57574462,"Với những diễn biến trong 4 năm qua, thì việc bà Harris đắc cử mới là gây rúng động, hệt như 4 năm trước nữa.",
57583404,Nếu ông Biden còn ứng cử thì ông Trump sẽ thắng cử cao hơn. Tỉ lệ 30% - 70%.,
57582939,"Trump hưởng lợi khi nền kinh tế cuối thời kỳ Obama tốt hẳn lên. Cá nhân Trump đã 6 lần phá sản. Đối với phụ nữ Trump thiếu sự tôn trọng. Trump già quá rồi, bốc đồng, bất ổn, nói năng không kiểm soát. Hãy bầu cho Harris",
57584127,"b nói như thể Trump ko hề có tố chất gì để thành công bốc đồng, bất ổn, nói năng không kiểm soát... nhưng lại không thể phủ nhận đc Trump đã rất thành công đã là tủ phú, đã là tổng thống.",
57584298,Harrís có gì để phá sản không? 6 lần phá sản mà phục hồi được là biết Trump đỉnh cỡ nào. Trump thẳng thắn nên nói sự thật thì bảo coi thường phụ nữ.,
57584507,"Nếu được bấm like cho cmm của bạn hơn 1 lần, tui sẽ làm",
57584825,Nếu nói phá sản ở đây thì bạn chả hiểu gì về chiến lược kinh kế . Phá sản mà bẹp dí thì nó khác với phá sản thành tỉ phú .,
57585082,"Bạn ko hiểu Mỹ . Obama làm dân mĩ vất việc làm, do công xưởng chuyển sang Tq ...Trump muốn các Cty Mỹ quay về để làm giầu cho Mỹ",
57585269,6 lần phá sản ? nhưng hiện tại ông là tỷ phú thế giới chứng tỏ những lần phá sản trước chỉ là trải nghiệm thôi và càng làm ông vững trãi hơn. Con đường thành công không trải đầy hoa hồng,
57586043,Xu hướng toàn cầu hoá thì nơi nào chi phí sản xuất rẻ nhất các tập đoàn sẽ đổ về. Trump là rối loạn hệ thống cung ứng toàn thế giới khiến mọi thứ đắt đỏ hơn. Tôi làm nhập khẩu hàng vào Mỹ thấy rõ tác động này hơn ai hết. Cuối cùng việc làm chạy ra khỏi TQ về các quốc gia khác chứ không phải Mỹ.,
57592155,Bác Phong đúng là người có kiến thức và trải nghiệm thực tế nên bình luận rất khách quan và chính xác...,
57582501,Ông Trump đã tuyên bố: Tôi yêu tất cả phụ nữ và sẽ bảo vệ họ bằng mọi cách... Vậy phụ nữ Mỹ hãy bỏ phiếu cho Trump ~~,
57581898,Mình không nghĩ phụ nữ đa số sẽ chọn Trump đâu. Bà Harris thì đi theo hướng để phụ nữ được quyền tự quyết về bản thân và cơ thể của mình. Còn Trump thì đi theo hướng phụ nữ có thích hay không ông cũng là người quyết định cho họ.,
57582950,Mình vẫn chưa hiểu tại sao bạn lại có suy nghĩ ông Trump có quyền quyết định những gì phụ nữ nên làm và không nên làm với cơ thể họ ? chỉ cho tôi thấy điều đó nào ?,
57584340,Phụ nữ Mỹ họ cần tự chính mình quyết định sức khỏe thân thể của họ mà không cần ai ban phát cái “sự bảo vệ không đáng tin”.,
57584518,Đó là quyền phá thai bạn ạ. Hầu hết các nước tân tiến đều cho quyền đó là hợp pháp,
57584732,"bản chất là vấn đề phá thai thôi, đừng nâng cao quan điểm lên thành tự quyết về bản thân và cơ thể của mình. Trump cũng nói rõ là trao quyền quyết định cho từng bang",
57585228,Trump nói để cho mỗi tiểu bang tự quyết vấn đề đó mà. Còn Harris thì ngược lại nhé. Bà ta tự quyết luôn,
57585463,Chính ông ấy nói mà. Bạn không nghe ông ấy mà sao ủng hộ ông ấy?,
57591364,tôi không cho rằng phá thai là điều đó hay ho. Dù sao đó cũng là một sinh mạng. Cứ quan hệ bừa bãi rồi phủi bỏ trách nhiệm là một hành vi đáng lên án.Thay vào đó hãy sống lành mạnh và chú trọng vào việc tránh thai an toàn.,
57581353,"Các bà các chị lại chuẩn bị hát hò cổ vũ: Donald Trump, năm 2024",
57581564,Xem các thăm dò thì thấy đang nghiêng về phía bà Harris nhưng khoảng cách không đủ lớn để chắc thắng.,
57585862,"Thăm dò nào, và cái gì đang nghiêng về phía bà Harris vậy bạn? Phần thua?",
57586722,"Theo dõi tin tức mới tiếng Anh là có ạ. Mà trước giờ đảng dân chủ vẫn thắng phiếu phổ thông mà, đó là chuyện bình thường rồi. Không cần phải bênh vực cho Trump làm gì.",
57599265,"Người dân Mỹ cũng như nhân dân thế giới căm gét chiến tranh rồi, bà chuẩn bị hành trang dời khỏi nhà trắng trong 24 giờ tới !",
57600061,mỗi lần đọc comment nói Trump mang lại hoà bình nghe buồn cười đến sặc cơm.,
57600617,Vì thực tế 4 năm dưới thời Trump ko có chiến tranh khắp nơi như bây giờ,
57600619,Chắc gì trump lên không có chiến tranh,
57601176,Mong Trump trở lại Nhà trắng,
